userid,movieId,title,rating,genres
2838,527,Schindler's List (1993),4,Drama|War
2838,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
2838,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
2838,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
2932,110,Braveheart (1995),4.5,Action|Drama|War
2932,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
2932,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
2932,527,Schindler's List (1993),4,Drama|War
2932,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
2932,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
2932,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
2938,110,Braveheart (1995),2.5,Action|Drama|War
2938,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
2938,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
2938,527,Schindler's List (1993),4,Drama|War
2938,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
2938,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
2938,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
2982,110,Braveheart (1995),4.5,Action|Drama|War
2982,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
2982,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
2982,527,Schindler's List (1993),5,Drama|War
2982,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
2982,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
2982,1307,When Harry Met Sally... (1989),5,Comedy|Romance
3009,110,Braveheart (1995),3,Action|Drama|War
3009,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
3009,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
3009,527,Schindler's List (1993),4,Drama|War
3009,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
3009,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
3009,1307,When Harry Met Sally... (1989),5,Comedy|Romance
3053,110,Braveheart (1995),4,Action|Drama|War
3053,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
3053,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
3053,527,Schindler's List (1993),5,Drama|War
3053,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
3053,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
3053,1307,When Harry Met Sally... (1989),5,Comedy|Romance
3055,110,Braveheart (1995),4,Action|Drama|War
3055,2959,Fight Club (1999),0.5,Action|Crime|Drama|Thriller
3055,356,Forrest Gump (1994),0.5,Comedy|Drama|Romance|War
3055,527,Schindler's List (1993),3.5,Drama|War
3055,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
3055,1,Toy Story (1995),1,Adventure|Animation|Children|Comedy|Fantasy
3055,1307,When Harry Met Sally... (1989),0.5,Comedy|Romance
3062,110,Braveheart (1995),5,Action|Drama|War
3062,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
3062,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
3062,527,Schindler's List (1993),5,Drama|War
3062,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
3062,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
3062,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
3112,110,Braveheart (1995),3.5,Action|Drama|War
3112,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
3112,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
3112,527,Schindler's List (1993),4,Drama|War
3112,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
3112,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
3112,1307,When Harry Met Sally... (1989),2.5,Comedy|Romance
3128,110,Braveheart (1995),4.5,Action|Drama|War
3128,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
3128,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
3128,527,Schindler's List (1993),5,Drama|War
3128,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
3128,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
3128,1307,When Harry Met Sally... (1989),4,Comedy|Romance
3148,110,Braveheart (1995),4,Action|Drama|War
3148,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
3148,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
3148,527,Schindler's List (1993),5,Drama|War
3148,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
3148,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
3148,1307,When Harry Met Sally... (1989),5,Comedy|Romance
3150,110,Braveheart (1995),4,Action|Drama|War
3150,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
3150,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
3150,527,Schindler's List (1993),5,Drama|War
3150,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
3150,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
3150,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
3218,110,Braveheart (1995),5,Action|Drama|War
3218,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
3218,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
3218,527,Schindler's List (1993),4,Drama|War
3218,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
3218,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
3218,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
3253,110,Braveheart (1995),5,Action|Drama|War
3253,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
3253,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
3253,527,Schindler's List (1993),3.5,Drama|War
3253,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
3253,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
3253,1307,When Harry Met Sally... (1989),5,Comedy|Romance
3403,110,Braveheart (1995),5,Action|Drama|War
3403,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
3403,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
3403,527,Schindler's List (1993),5,Drama|War
3403,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
3403,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
3403,1307,When Harry Met Sally... (1989),5,Comedy|Romance
3480,110,Braveheart (1995),1,Action|Drama|War
3480,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
3480,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
3480,527,Schindler's List (1993),5,Drama|War
3480,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
3480,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
3480,1307,When Harry Met Sally... (1989),3,Comedy|Romance
3517,110,Braveheart (1995),3,Action|Drama|War
3517,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
3517,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
3517,527,Schindler's List (1993),2,Drama|War
3517,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
3517,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
3517,1307,When Harry Met Sally... (1989),5,Comedy|Romance
3601,110,Braveheart (1995),3.5,Action|Drama|War
3601,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
3601,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
3601,527,Schindler's List (1993),4,Drama|War
3601,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
3601,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
3601,1307,When Harry Met Sally... (1989),1.5,Comedy|Romance
3624,110,Braveheart (1995),4.5,Action|Drama|War
3624,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
3624,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
3624,527,Schindler's List (1993),4,Drama|War
3624,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
3624,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
3624,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
3715,110,Braveheart (1995),3.5,Action|Drama|War
3715,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
3715,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
3715,527,Schindler's List (1993),4.5,Drama|War
3715,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
3715,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
3715,1307,When Harry Met Sally... (1989),4,Comedy|Romance
3743,110,Braveheart (1995),5,Action|Drama|War
3743,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
3743,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
3743,527,Schindler's List (1993),5,Drama|War
3743,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
3743,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
3743,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
3760,110,Braveheart (1995),3.5,Action|Drama|War
3760,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
3760,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
3760,527,Schindler's List (1993),4.5,Drama|War
3760,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
3760,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
3760,1307,When Harry Met Sally... (1989),4,Comedy|Romance
3778,110,Braveheart (1995),3.5,Action|Drama|War
3778,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
3778,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
3778,527,Schindler's List (1993),3.5,Drama|War
3778,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
3778,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
3778,1307,When Harry Met Sally... (1989),4,Comedy|Romance
3804,110,Braveheart (1995),5,Action|Drama|War
3804,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
3804,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
3804,527,Schindler's List (1993),4,Drama|War
3804,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
3804,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
3804,1307,When Harry Met Sally... (1989),3,Comedy|Romance
3866,110,Braveheart (1995),4,Action|Drama|War
3866,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
3866,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
3866,527,Schindler's List (1993),4,Drama|War
3866,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
3866,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
3866,1307,When Harry Met Sally... (1989),4,Comedy|Romance
3937,110,Braveheart (1995),5,Action|Drama|War
3937,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
3937,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
3937,527,Schindler's List (1993),5,Drama|War
3937,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
3937,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
3937,1307,When Harry Met Sally... (1989),4,Comedy|Romance
3941,110,Braveheart (1995),4,Action|Drama|War
3941,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
3941,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
3941,527,Schindler's List (1993),5,Drama|War
3941,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
3941,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
3941,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
4006,110,Braveheart (1995),5,Action|Drama|War
4006,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
4006,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
4006,527,Schindler's List (1993),5,Drama|War
4006,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
4006,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
4006,1307,When Harry Met Sally... (1989),4,Comedy|Romance
4019,110,Braveheart (1995),4,Action|Drama|War
4019,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
4019,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
4019,527,Schindler's List (1993),5,Drama|War
4019,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
4019,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4019,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
4023,110,Braveheart (1995),3,Action|Drama|War
4023,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
4023,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
4023,527,Schindler's List (1993),5,Drama|War
4023,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
4023,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4023,1307,When Harry Met Sally... (1989),5,Comedy|Romance
4060,110,Braveheart (1995),4,Action|Drama|War
4060,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
4060,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
4060,527,Schindler's List (1993),4,Drama|War
4060,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
4060,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
4060,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
4221,110,Braveheart (1995),4,Action|Drama|War
4221,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
4221,356,Forrest Gump (1994),2.5,Comedy|Drama|Romance|War
4221,527,Schindler's List (1993),3.5,Drama|War
4221,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
4221,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
4221,1307,When Harry Met Sally... (1989),3,Comedy|Romance
4277,110,Braveheart (1995),4.5,Action|Drama|War
4277,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
4277,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
4277,527,Schindler's List (1993),5,Drama|War
4277,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
4277,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
4277,1307,When Harry Met Sally... (1989),4,Comedy|Romance
4326,110,Braveheart (1995),4,Action|Drama|War
4326,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
4326,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
4326,527,Schindler's List (1993),4.5,Drama|War
4326,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
4326,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4326,1307,When Harry Met Sally... (1989),4,Comedy|Romance
4334,110,Braveheart (1995),5,Action|Drama|War
4334,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
4334,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
4334,527,Schindler's List (1993),4,Drama|War
4334,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
4334,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4334,1307,When Harry Met Sally... (1989),4,Comedy|Romance
4346,110,Braveheart (1995),1,Action|Drama|War
4346,2959,Fight Club (1999),0.5,Action|Crime|Drama|Thriller
4346,356,Forrest Gump (1994),2,Comedy|Drama|Romance|War
4346,527,Schindler's List (1993),3,Drama|War
4346,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
4346,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4346,1307,When Harry Met Sally... (1989),0.5,Comedy|Romance
4405,110,Braveheart (1995),3,Action|Drama|War
4405,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
4405,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
4405,527,Schindler's List (1993),4,Drama|War
4405,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
4405,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4405,1307,When Harry Met Sally... (1989),4,Comedy|Romance
4459,110,Braveheart (1995),2.5,Action|Drama|War
4459,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
4459,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
4459,527,Schindler's List (1993),3.5,Drama|War
4459,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
4459,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
4459,1307,When Harry Met Sally... (1989),2.5,Comedy|Romance
4563,110,Braveheart (1995),3.5,Action|Drama|War
4563,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
4563,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
4563,527,Schindler's List (1993),4,Drama|War
4563,260,Star Wars: Episode IV - A New Hope (1977),2,Action|Adventure|Sci-Fi
4563,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4563,1307,When Harry Met Sally... (1989),2.5,Comedy|Romance
4635,110,Braveheart (1995),4,Action|Drama|War
4635,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
4635,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
4635,527,Schindler's List (1993),4,Drama|War
4635,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
4635,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4635,1307,When Harry Met Sally... (1989),4,Comedy|Romance
4642,110,Braveheart (1995),4,Action|Drama|War
4642,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
4642,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
4642,527,Schindler's List (1993),4.5,Drama|War
4642,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
4642,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4642,1307,When Harry Met Sally... (1989),4,Comedy|Romance
4696,110,Braveheart (1995),4,Action|Drama|War
4696,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
4696,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
4696,527,Schindler's List (1993),5,Drama|War
4696,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
4696,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4696,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
4727,110,Braveheart (1995),4,Action|Drama|War
4727,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
4727,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
4727,527,Schindler's List (1993),4.5,Drama|War
4727,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
4727,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
4727,1307,When Harry Met Sally... (1989),4,Comedy|Romance
4741,110,Braveheart (1995),4,Action|Drama|War
4741,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
4741,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
4741,527,Schindler's List (1993),5,Drama|War
4741,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
4741,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
4741,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
4742,110,Braveheart (1995),3,Action|Drama|War
4742,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
4742,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
4742,527,Schindler's List (1993),3,Drama|War
4742,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
4742,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4742,1307,When Harry Met Sally... (1989),5,Comedy|Romance
4775,110,Braveheart (1995),4,Action|Drama|War
4775,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
4775,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
4775,527,Schindler's List (1993),4,Drama|War
4775,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
4775,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4775,1307,When Harry Met Sally... (1989),3,Comedy|Romance
4820,110,Braveheart (1995),4,Action|Drama|War
4820,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
4820,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
4820,527,Schindler's List (1993),5,Drama|War
4820,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
4820,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
4820,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
4828,110,Braveheart (1995),4.5,Action|Drama|War
4828,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
4828,356,Forrest Gump (1994),0.5,Comedy|Drama|Romance|War
4828,527,Schindler's List (1993),5,Drama|War
4828,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
4828,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
4828,1307,When Harry Met Sally... (1989),3,Comedy|Romance
5045,110,Braveheart (1995),5,Action|Drama|War
5045,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
5045,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
5045,527,Schindler's List (1993),3,Drama|War
5045,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
5045,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
